"ProductID","ProductName","ProductBrand","Gender","Price","Description","PrimaryColor"
"10267895","Calvin Klein Jeans Men Black  White Brand Logo Print Cotton Round Neck Tshirt","Calvin Klein Jeans","Men","2999","Black and white brand logo print Tshirt, has a round neck, short sleeves and a straight hem"," Black"
"10270923","Flying Machine Women Navy Blue Regular Fit MidRise Clean Look Stretchable Jeans","Flying Machine","Women","719","Navy blue dark wash 3pocket midrise stretchable jeans, clean look, no fade, has a button and zip closure and two mock pockets in front","Blue"
"1027232","Ether Men Blue Anti Slim Fit Microbial Filafil  Shirt with Super Slim Collar","ether","Men","1099","Blue antimicrobial casual shirt in filafil fabric, has a superslim collar, full button placket, long sleeves, welt pocket, curved hemline Features  Benefitsantimicrobial finishoptimum lengthsignature knit yoke for added comfort","Blue"
"10267885","Calvin Klein Jeans Men Purple Solid Polo Collar Tshirt","Calvin Klein Jeans","Men","2999","Purple solid Tshirt, has a polo collar, and short sleeves"," Purple"
"10263311","Fos Lighting Brown Wicker Cane Dome Wall Lamp","Fos Lighting","Unisex","3375","Add warmth to any room with this wall light The earthy, natural appearance of the hand woven wicker in natural finish and golden ornate border lets the light shine through in all directions"," Brown"
"10266847","Levis Men Black Sneakers","Levis","Men","2799","A pair of roundtoe black sneakers, has regular styling, slipon detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10264633","Pepe Jeans Men Black Printed Round Neck Tshirt","Pepe Jeans","Men","1199","Black printed Tshirt, has a round neck, and short sleeves Design DetailsPEPE JEANS MENS SHORT SLEEVE SLIM FIT TSHIRT WITH UNION JACK INSPIRED CHEST PRINT"," Black"
"10266273","Saree mall Pink Floral Print Saree","Saree mall","Women","1044","Pink floral print saree, has a solid borderBlouse PieceThe model is wearing a stitched version of the blouse The saree comes with an unstitched blouse piece"," Pink"
"10274463","Calvin Klein Jeans Men Blue Body Skinny Fit MidRise Clean Look Jeans","Calvin Klein Jeans","Men","7199","Blue medium wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10274461","Calvin Klein Jeans Men Blue 027 Slim Fit MidRise Clean Look Stretchable Jeans","Calvin Klein Jeans","Men","7149","Blue medium wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10274507","Calvin Klein Jeans Men Blue Regular Fit MidRise Low Distress Stretchable Jeans","Calvin Klein Jeans","Men","7799","Blue medium wash 5pocket midrise jeans, low distress, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10270971","Flying Machine Women Charcoal Grey Skinny Fit MidRise Clean Look Stretchable Jeans","Flying Machine","Women","764","Charcoal grey dark wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops"," Grey"
"10266873","Levis Men Olive Green Solid Canvas MidTop Sneakers","Levis","Men","2999","A pair of roundtoe olive green sneakers, has midtop styling, laceup detailCanvas upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Green"
"10264655","Pepe Jeans Men White Solid Round Neck Tshirt","Pepe Jeans","Men","649","White solid Tshirt, has a round neck, short sleeves, and 1 pocket"," White"
"10267621","Calvin Klein Jeans Men White Slim Fit SelfStriped Casual Shirt","Calvin Klein Jeans","Men","3599","White selfstriped casual shirt, has a spread collar, long sleeves, button placket, and curved hem"," White"
"10274075","ONLY Women Pink Self Design Fit and Flare Dress","ONLY","Women","979","Pink self design woven fit and flare dress, has a Vneck, sleeveless, an attached lining, and flared hem"," Pink"
"10263789","Fancy Mart Red  Green Artificial Fruit Bonsai With Pot","fancy mart","Unisex","482","Set content 1 plant with pot Plant type Artificial pomegranate fruit bonsai plant Plant colour Red and green Pot colour Black "," Green"
"10267849","Calvin Klein Jeans Men White Slim Fit Printed Round Neck Tshirt","Calvin Klein Jeans","Men","2529","White printed Tshirt, has a round neck, and long sleeves"," White"
"10263425","Pepe Jeans Men Black Solid Cotton Hooded Sweatshirt","Pepe Jeans","Men","1559","Black solid sweatshirt, has a hood, two pockets, long sleeves, zip closure, straight hem"," Black"
"10262421","Ives Women Black  Purple Floral Printed ALine Top","Ives","Women","539","Black and purple printed woven regular top, has a round neck, threequarter sleeves, and button closure"," Black"
"10265499","Priyaasi Maroon Beaded  Handcrafted Necklace","Priyaasi","Women","615","Maroon beaded and handcrafted necklace with stonestudded detailMaterial and stone type Synthetic with Artificial stone and beadsClosure Magnetic"," Maroon"
"10274837","WESTCLO Women Green  GoldToned Printed Fit and Flare Dress","WESTCLO","Women","519","Green and Goldtoned printed woven fit and flare dress, has a round neck, threequarter sleeves, button closure, and flared hem"," Green"
"10262107","Puma Men Black Mesh Supernal NU 2 IDP Asphalt Running Shoes","Puma","Men","1949","Product Design DetailA pair of black  orange running sports shoes, has regular styling, laceup detailMesh upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10268409","Calvin Klein Jeans Men Blue Solid Polo Tshirt","Calvin Klein Jeans","Men","2579","Blue solid Tshirt, has a polo collar, and short sleeves","Blue"
"10266937","Levis Men White Sneakers","Levis","Men","1539","A pair of roundtoe white sneakers, has regular styling, slipon detailCanvas upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," White"
"10262129","Puma Men Grey Solid Thong FlipFlops","Puma","Men","1624","A pair of grey solid flip flopsSynthetic upper materialCushioned footbedPatterned rubber outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Grey"
"10264513","Saadgi Women Orange  White Chikankari Embroidered Straight Kurta","Saadgi","Women","1470","Orange and white chikankari embroidered handloom straight kurta, has a round neck, threequarter sleeves, straight hem, side slits"," Red"
"10262281","Puma Unisex Navy Blue Smash v2 Peacoat Sneakers","Puma","Unisex","2399","Product Design DetailsA pair of roundtoe navy blue sneakers, has regular styling, laceup detailSuede upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer","Blue"
"10261869","Belle Fille Women Blue  Red Printed Layered Wrap Dress","Belle Fille","Women","759","Blue and Red printed layered woven wrap dress, has a Vneck, threequarter sleeves, concealed zip closure and button closure on the back, and flared hemComes with a belt","Blue"
"10272123","Caprese PeachColoured Solid Sling Bag","Caprese","Women","1169","PeachColoured solid sling bag, has a twist closure1 main compartment, 1 inner pocket, 1 external pocketTablet sleeve NoHas a nondetachable sling strap"," Red"
"10268257","Calvin Klein Jeans Men OffWhite  Grey Regular Fit Striped Pure Cotton Casual Shirt","Calvin Klein Jeans","Men","3359","OffWhite and Grey striped casual shirt, has a spread collar, long sleeves, button placket, and curved hem"," White"
"10262229","Puma Unisex Black Nucleus RunHigh Risk Red","Puma","Unisex","2749","Product designn DetailsA pair of roundtoe black sneakersHas regular stylingLaceup detailMesh upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Red"
"10268627","Calvin Klein Jeans Men Black Slim Fit Solid Regular Trousers","Calvin Klein Jeans","Men","4799","Black solid midrise trousers, button closure, and 5 pockets"," Black"
"10262087","Puma Men Black Textile MidTop Running Shoes","Puma","Men","3249","A pair of black running sports shoes, has midtop styling, laceup detailTextile upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10262745","Pepe Jeans Men Grey Zoran Vapour Slim Fit LowRise Clean Look Stretchable Jeans","Pepe Jeans","Men","1899","Grey medium wash 5pocket lowrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops Design Details73 FASHION SIGNARATURE BRAND CARRIER STYLISED 5 POCKET SLIM FIT MID RISE  JEANS,  LIGHT GREY HEAVILY FADED CLEAN LOOK,  ZIP FLY  5 BELT LOOPS"," Grey"
"10274475","Calvin Klein Jeans Men Grey Slim Fit MidRise Clean Look Stretchable Jeans","Calvin Klein Jeans","Men","4799","Grey medium wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops"," Grey"
"10271953","Satrani Purple Ready to Wear Lehenga with Blouse","Satrani","Women","866","Purple lehenga choliPurple blouse, sleevelessPurple ready to wear lehenga, straight hem"," Purple"
"10264171","Pepe Jeans Men Navy Blue  White Regular Fit Striped Casual Shirt","Pepe Jeans","Men","1199","Navy blue and white striped casual shirt, has a spread collar, long sleeves, button placket, and curved hem","Blue"
"10263093","Ishin Women Pink  White Foil Print Kurta with Skirt","Ishin","Women","1715","Pink and white foil print kurta with skirtPink and white foil print straight calf length kurta with embroidered detail and gotta patti work, has a tieup neck, threequarter sleeves, straight hem, side slitsWhite solid flared skirt, has an elasticated waistband with slipon closure"," White"
"10263125","FableStreet Women Mustard Checked Top","FableStreet","Women","1516","Mustard checked woven regular  top, has a square neck, and threequarter sleeves"," Mustard"
"10265109","Pepe Jeans Men Black Solid Polo Collar Tshirt","Pepe Jeans","Men","749","Black solid Tshirt, has a polo collar, and short sleeves"," Black"
"10266895","Levis Men Black Solid Basic 20 Sneakers","Levis","Men","2999","A pair of roundtoe black sneakers, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Black"
"10264565","Saadgi Women Coral Pink  White Embroidered Handloom Sheer Straight Kurta","Saadgi","Women","1350","Coral pink and white chikankari embroidered handloom sheer straight kurta, has a notched round neck, threequarter sleeves, straight hem, side slits"," Red"
"10274851","Studio Voylla GoldToned  Red BrassPlated Contemporary Drop Earrings","Studio Voylla","Women","1874","GoldToned and Red Contemporary Earrings, brassplated, and has artificial stonesSecured with a post and back closure"," Red"
"10270905","Flying Machine Women Blue Veronica Skinny Fit MidRise Clean Look Stretchable Crop Jeans","Flying Machine","Women","799","Blue medium wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10274465","Calvin Klein Jeans Men Blue Body Tapered Fit MidRise Clean Look Stretchable Jeans CKJ 059","Calvin Klein Jeans","Men","7799","Blue dark wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10268255","Calvin Klein Jeans Men Blue  White Printed Slim Fit  Casual Shirt","Calvin Klein Jeans","Men","3599","Blue and White printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem","Blue"
"10273989","ONLY Women Brown  Black Checked Top","ONLY","Women","804","Brown and Black checked woven regular  top, has a round neck, threequarter sleeves, and button closure"," Black"
"10271347","Nike Men Black Solid Standard Fit NSW CE PK BASIC DRIFIT Tracksuit","Nike","Men","2921","Special Technologies DRIFIT technology for moisture mangementProduct Details Black solid tracksuit Black solid sweatshirt Has a mock collarZip closureLong raglan sleevesTwo pocketsMesh liningBlack solid midrise trackpantsHas an elasticated waistband with a drawstring fasteningtwo pocketsMesh liningWarranty 6 months against manufacturing defects not valid on products with more than 20 discount"," Black"
"10274903","Studio Voylla Women SilverPlated Oxidised Contemporary Drop Earrings","Studio Voylla","Women","377","SilverPlated Contemporary Earrings and silverplatedSecured with a post and back"," Silver"
"10274509","Calvin Klein Jeans Men Black Skinny Fit MidRise Clean Look Stretchable Jeans","Calvin Klein Jeans","Men","7799","Black dark midrise jeans with 5pocket, clean look, no fade, has a button and zip closure, and waistband with belt loops"," Black"
"10263103","Ishin Women Mauve  Silver Mirror Work Kurta with Skirt","Ishin","Women","1977","Mauve and silver mirror work kurta with skirtMauve and silver mirror work straight calf length kurta with gotta patti detail, has a tieup neck, threequarter sleeves, straight hem, side slitsMauve and silver Solid skirt with gotta patti and tiered detail, has elasticated waistband, drawstring closure"," Silver"
"10263819","SEIKO White Round Solid Analogue Wall Clock","SEIKO","Unisex","9100","Colour WhiteType Analogue Wall ClockDesign RegularPattern SolidShape RoundTheme ContemporaryMaterial Wood"," White"
"10261765","Mochi Women Black Textured Open Toe Flats","Mochi","Women","894","A pair of black opentoed flats, has regular stylingSynthetic upperCushioned footbedTextured and patterned outsoleWarranty 1 monthWarranty provided by brandmanufacturer"," Red"
"10270953","Flying Machine Women Navy Blue Skinny Fit MidRise Clean Look Stretchable Jeans","Flying Machine","Women","1299","Navy Blue dark wash 5pocket midrise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops","Blue"
"10262083","Puma Men Navy Blue Textile MidTop Running Shoes","Puma","Men","2999","Product Design DetailsA pair of navy blue running sports shoes, has midtop styling, laceup detailTextile upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer","Blue"
